xanthan,rpm_val,aer_val,placement,n_frames,n_bubbles,epsilon_obs_lower,epsilon_obs_mid,epsilon_obs_upper,a_obs_m2_m3_lower,a_obs_m2_m3_mid,a_obs_m2_m3_upper,mean_diameter_mm,a_specific_m2_m3,a_L_m2_m3
025 xanthan,75.0,70.0,placement_5,999.0,104320.0,0.003869541269532527,0.004170823849583559,0.004472106428957857,11.966558665008298,12.550590706771464,13.134622776721667,0.35807996136204256,2960.5575266516626,12.630200918170685
025 xanthan,75.0,70.0,placement_6,1000.0,285247.0,0.009400781827847175,0.01015581048394363,0.010910839137588836,42.600316212197086,44.87753554677923,47.15475477500676,0.431818891823983,4326.167860297408,44.8202568416338
025 xanthan,75.0,80.0,placement_1,1000.0,558086.0,0.006755028933918232,0.007254323577758033,0.00775361823499684,50.45367042265483,53.18373532390694,55.91380027875507,0.3665517226764376,7378.241491670113,51.22056746315916
025 xanthan,75.0,80.0,placement_2,1000.0,196832.0,0.003513235112408147,0.003773856825464475,0.004034478532972777,13.230068825709566,13.88862415731211,14.547179481377713,0.285289964617179,3662.439913594657,13.831511253968891
025 xanthan,75.0,80.0,placement_3,1000.0,206978.0,0.0042282756456241445,0.0045487779712950205,0.00486928030609048,15.781005053801577,16.57467774046261,17.368350451269773,0.306424144988544,3576.3352960975913,16.537359930426312
025 xanthan,75.0,80.0,placement_4,994.0,395365.0,0.009350004473430276,0.010165231699971822,0.010980458914858883,50.28421602619691,53.130336184138486,55.97645625684787,0.4280100200668958,5168.07749127306,52.02844595894363
025 xanthan,75.0,80.0,placement_5,999.0,156859.0,0.004474023532446954,0.0047810064586949015,0.005087989354418898,14.568293232122086,15.277312312009574,15.98633137500929,0.3278950342424983,3226.2333599331823,15.241154015063806
025 xanthan,75.0,80.0,placement_6,1000.0,376182.0,0.011749218449811298,0.012794207545099176,0.013839196635030939,50.21344641697878,53.10331405458314,55.993181615422344,0.4094766803783204,4092.9600350738056,52.83159613924147
025 xanthan,75.0,90.0,placement_1,1000.0,634070.0,0.006995455213514816,0.0075260788835249245,0.008056702546835529,55.718166278517074,58.83705940867401,61.955952637090334,0.3675981290013365,7914.770466057234,56.349393699969404
025 xanthan,75.0,90.0,placement_2,998.0,289604.0,0.0047168226529600045,0.005015944973896936,0.005315067256881343,18.088851304291257,18.981105331609676,19.873359389555837,0.2756593109988,3783.54577869551,18.818792360824283
025 xanthan,75.0,90.0,placement_3,999.0,300005.0,0.005352031525324185,0.005782308409666852,0.006212585292376628,20.52479818708956,21.605923849344624,22.687049529832194,0.29279098538675774,3597.585946012184,21.538969159414613
025 xanthan,75.0,90.0,placement_4,987.0,430621.0,0.008759001520709457,0.009523814306437063,0.010288627080268441,51.773958455874094,54.754654613197516,57.73535075298593,0.41793037576397135,5676.665811912732,53.44686440355034
025 xanthan,75.0,90.0,placement_5,1000.0,255339.0,0.005190584075197397,0.00559986442711325,0.006009144744271067,18.98102259561951,19.9587054582575,20.936388313288763,0.29817254556935446,3558.1748061779936,19.872165696054086
025 xanthan,75.0,90.0,placement_6,998.0,447064.0,0.010749737861004801,0.01181281108591895,0.012875884336670885,54.13953181970346,57.406040298259754,60.672548764788715,0.40135256003269787,4700.578565888032,56.77716605374939
025 xanthan,100.0,45.0,placement_1,1000.0,603371.0,0.005157585190102053,0.005536406868696909,0.005915228545058597,47.480698909207916,50.06182844445375,52.642957943968895,0.3626136160610447,9207.101586667597,47.80964134970592
025 xanthan,100.0,45.0,placement_2,1000.0,221211.0,0.0022589701242782425,0.0024087720667990676,0.0025585740116402934,13.896639889875765,14.535903463931986,15.175167052503795,0.2999332852726662,5890.799472714754,14.354914197921453
025 xanthan,100.0,45.0,placement_3,1000.0,317148.0,0.004449867000067321,0.004730097893588423,0.005010328780985759,19.769153622885295,20.764592957013715,21.760032259040347,0.2938974328557899,4407.070804704856,20.471094801801613
025 xanthan,100.0,45.0,placement_4,999.0,480578.0,0.0072883102788332,0.007942461595052878,0.008596612915463937,48.91795321031821,51.69009476654754,54.46223618641727,0.40167132728830673,6415.077296706696,50.07367563090286
025 xanthan,100.0,45.0,placement_5,1000.0,248480.0,0.004344298744214569,0.00462168657921709,0.0048990744213640025,19.234047034713253,20.146053677880357,21.058060317139418,0.32303130981871975,4306.5788714034525,19.928205170736604
025 xanthan,100.0,45.0,placement_6,1000.0,468861.0,0.008858367273580298,0.009654784899777653,0.010451202497292757,52.56063520482657,55.5687807767819,58.576926367160866,0.4078391599029695,5636.599280546775,54.12963711448379
025 xanthan,100.0,55.0,placement_1,1000.0,621979.0,0.005815057543761387,0.0062561646712048224,0.00669727179781082,51.15191218585294,53.98256724171915,56.81322233778239,0.3696415119278895,8760.887614327752,51.53956209053303
025 xanthan,100.0,55.0,placement_2,999.0,214207.0,0.0027470110690029307,0.0029219298648323414,0.0030968486691929586,14.64579552625217,15.327160757240815,16.008525972721348,0.30909251392749393,5113.132702475845,15.186150121560654
025 xanthan,100.0,55.0,placement_3,1000.0,294522.0,0.004138456592173824,0.004411389469470579,0.004684322344900544,19.478151583585028,20.44867964919201,21.419207778304703,0.3077214126916927,4593.259858141673,20.169359660725682
025 xanthan,100.0,55.0,placement_4,996.0,474866.0,0.00778909763748289,0.008484924630851242,0.009180751627793,49.517814629726914,52.31548256929013,55.11315046148822,0.40452266743263265,6039.943017488402,50.81064096960584
025 xanthan,100.0,55.0,placement_5,1000.0,227113.0,0.0042140887660135655,0.004499494671619212,0.004784900618329104,18.016491519136093,18.86598035150578,19.715469183526537,0.33052341350538544,4115.541731072677,18.700266812186847
025 xanthan,100.0,55.0,placement_6,1000.0,448895.0,0.009884541369534084,0.010743096874547692,0.011601652363440618,55.48419597207235,58.68173351138218,61.87927101440303,0.42744035512837075,5409.278327020841,57.21033217954886
025 xanthan,100.0,70.0,placement_1,999.0,662310.0,0.006504351673197692,0.007001833200119317,0.007499314726202665,55.421838794958774,58.56098646397456,61.70013407039905,0.3707171464586804,8488.56857204504,55.855913588772964
025 xanthan,100.0,70.0,placement_2,997.0,259226.0,0.0027781163660992266,0.002956273673009664,0.003134430937029757,15.877802307752503,16.635540074032956,17.39327788315126,0.29469313484186344,5545.736927244927,16.412228386006706
025 xanthan,100.0,70.0,placement_3,999.0,303631.0,0.004850090788962602,0.005194141159522368,0.005538191502977869,20.658315512220167,21.683244461077955,22.708173378046318,0.30855344835501936,4117.030189915283,21.40743382073921
025 xanthan,100.0,70.0,placement_4,997.0,497273.0,0.007830630637828885,0.008551527960444928,0.009272425303254955,50.1370083949659,53.02743080027024,55.91785313893792,0.3970530812381944,6091.69178411234,51.52872308488114
025 xanthan,100.0,70.0,placement_5,999.0,268630.0,0.0050964145586671755,0.005464091214652223,0.0058317679228723565,19.708533461459524,20.702513822267115,21.696494171338838,0.31324343520148734,3691.778163036536,20.570289278734908
025 xanthan,100.0,70.0,placement_6,999.0,457681.0,0.009772102855922787,0.010659027038350942,0.011545951230733627,56.45475794428922,59.74717724503653,63.0395965287389,0.42830609252896595,5515.614013516685,58.263856695504465
025 xanthan,100.0,80.0,placement_1,1000.0,697802.0,0.006933925058031901,0.0074807458448125285,0.008027566630197425,58.6429380937868,62.0501392901802,65.45734048210726,0.37121845781007096,8399.10553101108,59.18325659317109
025 xanthan,100.0,80.0,placement_2,996.0,318348.0,0.003683538150167912,0.003968951212472578,0.004254364257711608,18.662618426146,19.62631736709172,20.59001628435487,0.28293246765324875,4796.476139340295,19.42174241163725
025 xanthan,100.0,80.0,placement_3,998.0,295363.0,0.004360157544115871,0.004657442683740162,0.004954727834491482,20.828525102782518,21.848104569638288,22.867684009362637,0.314980711717688,4541.719609500893,21.61456906169799
025 xanthan,100.0,80.0,placement_4,996.0,521834.0,0.00759080986630224,0.008252127657569334,0.008913445447627778,49.85083200389322,52.69032796702877,55.529823862339704,0.3865127464188106,6310.946860291988,51.152589474715825
025 xanthan,100.0,80.0,placement_5,998.0,295567.0,0.005209323109769587,0.005671970756896946,0.006134618377815037,21.010113676097628,22.134968298845873,23.25982293816666,0.30880805257899424,3789.3947506467,21.999411648393185
025 xanthan,100.0,80.0,placement_6,999.0,479752.0,0.01015182481508304,0.011073925983130917,0.011996027118241525,57.204143690547845,60.545101285001174,63.88605913820243,0.42247475127759465,5386.310735414048,58.985413825941265
025 xanthan,100.0,90.0,placement_1,1000.0,704902.0,0.007486946285224576,0.008088628260093609,0.008690310260923218,60.96067033094845,64.56044016977533,68.16020992820818,0.3746378219814744,8032.890109554792,61.761423710373556
025 xanthan,100.0,90.0,placement_2,1000.0,380845.0,0.004921243186674146,0.005263317411346954,0.005605391638994411,21.685974924531696,22.8106047621154,23.935234603467578,0.2761334953407253,4270.239874755475,22.568073455337395
025 xanthan,100.0,90.0,placement_3,999.0,364963.0,0.0049281045233881045,0.0053142606356046925,0.005700416782731991,22.98573337662485,24.204933742169633,25.4241341988071,0.2957544687917999,4425.304220372792,23.949115465100796
025 xanthan,100.0,90.0,placement_4,995.0,544049.0,0.007644462565672285,0.00833753403990015,0.00903060553415218,50.27723534558488,53.191875939681275,56.10651664838182,0.3788936828197211,6261.902368747877,51.69473954698063
025 xanthan,100.0,90.0,placement_5,1000.0,336058.0,0.00565457884807167,0.006162216842572311,0.006669854856918488,23.028936056855713,24.288396998627537,25.547857939282782,0.3038841592541473,3859.682653778168,24.108830339120566
025 xanthan,100.0,90.0,placement_6,1000.0,496501.0,0.009721451394627179,0.010713877848929281,0.011706304307104535,56.80545795774754,60.21184825573406,63.61823865030508,0.41638219918012964,5473.657975720664,58.66319654138208
025 xanthan,125.0,45.0,placement_1,1000.0,749519.0,0.005166401276891591,0.005562865110209082,0.005959328946038885,51.664308401254495,54.62894087750016,57.59357352346658,0.34914860597344355,9969.04323797196,52.15366316010713
025 xanthan,125.0,45.0,placement_2,998.0,313892.0,0.0032297505775826948,0.0034686543721359027,0.0037075582006645745,17.089887174681035,17.97628308885585,18.862679037434436,0.2825295960520803,5020.027604290257,17.78255859567705
025 xanthan,125.0,45.0,placement_3,1000.0,346732.0,0.0041125655723824005,0.0044397890780628335,0.0047670125813530796,21.132473811348454,22.219671123048172,23.30686853049496,0.30034538889283574,4893.89913995832,21.895794263205005
025 xanthan,125.0,45.0,placement_4,997.0,577065.0,0.0071857424923606,0.007886233505232574,0.008586724513782264,46.966756917645895,49.71718641733926,52.467615930191975,0.36271569142750715,6101.946955915625,48.49267968430992
025 xanthan,125.0,45.0,placement_5,1000.0,316428.0,0.004924069899869821,0.005297017495430626,0.005669965110636331,21.593082129236485,22.68416652410346,23.7752510168111,0.31242674078815863,4319.546441791691,22.343314329468917
025 xanthan,125.0,45.0,placement_6,999.0,544321.0,0.008294695804854903,0.009006989984619037,0.009719284152088456,56.450664994760636,59.679262301294166,62.90785967209554,0.4105481481087962,6556.69442499456,57.454496857750335
025 xanthan,125.0,55.0,placement_1,1000.0,748253.0,0.005981276434487584,0.006447696535610478,0.006914116626963263,54.48262822863898,57.64294467001939,60.80326108906812,0.35457740119251036,9044.361574254974,55.04210333284291
025 xanthan,125.0,55.0,placement_2,997.0,300890.0,0.0031688944294159783,0.0034030765795185053,0.0036372587200665125,17.13780856721925,18.023677835235357,18.909547067413268,0.28921162349839774,5126.969609285535,17.841330515546076
025 xanthan,125.0,55.0,placement_3,1000.0,335546.0,0.004451166904652345,0.00479237267541433,0.0051335784202157396,20.931995153817923,22.030331931311267,23.128668692474573,0.3026783810746297,4416.422149443977,21.8096565610882
025 xanthan,125.0,55.0,placement_4,999.0,576960.0,0.006868576883777352,0.007503924708743568,0.008139272508736138,47.65653045974599,50.43238978660438,53.2082491665536,0.36608077140218287,6593.9151972485115,49.06739816863362
025 xanthan,125.0,55.0,placement_5,998.0,300877.0,0.004082554770972293,0.004403220765454815,0.004723886728855075,20.125408332195004,21.16799501384566,22.210581684587797,0.3129847509085405,4730.665590674243,20.941095310534163
025 xanthan,125.0,55.0,placement_6,1000.0,513546.0,0.009340167888893256,0.010149256038716015,0.010958344169277701,57.49696447229289,60.8060851642558,64.11520597960123,0.4212227956437705,5907.110222767976,58.90042004695945
025 xanthan,125.0,70.0,placement_1,999.0,756928.0,0.006792713271433113,0.00731575825009925,0.007838803231559641,57.243579513991165,60.59739991979634,63.95122030771829,0.3570935121783345,8336.024432266375,57.96233418002692
025 xanthan,125.0,70.0,placement_2,999.0,329127.0,0.003983453712498989,0.004275267110346423,0.004567080494047946,18.945071372039543,19.920737272373472,20.896403164045218,0.28660630581304325,4548.519182159282,19.702359296480903
025 xanthan,125.0,70.0,placement_3,1000.0,350827.0,0.004536547805180999,0.004945482699988442,0.005354417576232679,21.525934229493345,22.69956603986487,23.87319786461241,0.2988372156788933,4441.3597978035,22.490659808462805
025 xanthan,125.0,70.0,placement_4,997.0,574467.0,0.007470654260103314,0.008234261708886718,0.008997869165299738,48.110722280428426,50.994332930039626,53.87794369192518,0.36513347345065933,5992.22607297733,49.824266202886996
025 xanthan,125.0,70.0,placement_5,997.0,309780.0,0.005175775698462329,0.005548313930947478,0.005920852147762164,20.921110521379966,21.997069633819688,23.073028776497893,0.3062525228075199,3949.7613153940415,21.775430650879244
025 xanthan,125.0,70.0,placement_6,1000.0,508926.0,0.009079235560922484,0.009892627148546721,0.010706018736310533,56.73976326223251,60.01445785002578,63.28915243502759,0.4211057815787461,5958.1393549365575,58.15499541552839
025 xanthan,125.0,80.0,placement_1,1000.0,763965.0,0.007378401373298338,0.007957957085423076,0.008537512799780982,59.88286217905125,63.43903130550403,66.9952005436152,0.36066041494833107,7986.843911576104,60.7524783921498
025 xanthan,125.0,80.0,placement_2,999.0,358405.0,0.00436538445356766,0.00468681007357607,0.005008235703731116,20.542413743856354,21.61537876319868,22.688343786732386,0.28135758613549533,4468.383974910124,21.424491551090917
025 xanthan,125.0,80.0,placement_3,1000.0,381314.0,0.005294145893660142,0.00577168500703624,0.006249224128891398,22.966020718180253,24.233239501271555,25.500458353870208,0.29163106130978755,4076.8408082293727,24.04427088870352
025 xanthan,125.0,80.0,placement_4,991.0,601427.0,0.007212956124643437,0.007885830823919339,0.00855870554690927,48.81545420833297,51.69758247928085,54.57971083388801,0.35813910909981045,6455.320750287533,50.325862476713596
025 xanthan,125.0,80.0,placement_5,998.0,314296.0,0.005485226028773363,0.005930988104746808,0.006376750148999915,21.32925800959304,22.48457334359183,23.639888757306657,0.3041152478244092,3721.630989725639,22.36245254860416
025 xanthan,125.0,80.0,placement_6,997.0,526561.0,0.009020885032258345,0.009878887981162113,0.010736890924606154,56.70608435377752,60.031234131219676,63.356383856024486,0.4135257213034921,5949.276731219244,58.20865831701521
025 xanthan,125.0,90.0,placement_1,998.0,744408.0,0.007754357854031147,0.008384521642828772,0.009014685426032289,60.99298435708876,64.70994987946875,68.42691553163205,0.36486311481477596,7692.45824753244,62.19851809573786
025 xanthan,125.0,90.0,placement_2,997.0,400136.0,0.0045152980139181904,0.004861905009281382,0.005208512014575324,21.921942011637235,23.11270555506472,24.303469204186896,0.274641165036307,4656.040624825477,22.879207065698417
025 xanthan,125.0,90.0,placement_3,999.0,421967.0,0.005172634932284095,0.005620515250950338,0.006068395577536545,24.150374628937396,25.52721770139761,26.904060782100874,0.2857650511345547,4389.662731346608,25.308113977132805
025 xanthan,125.0,90.0,placement_4,981.0,588269.0,0.007970764171749826,0.008715403211277659,0.00946004225806158,48.70501367082602,51.60969065169303,54.51436759670643,0.3563353081301782,5795.015597479475,50.39333676754119
025 xanthan,125.0,90.0,placement_5,999.0,358596.0,0.006129094530121905,0.006646601622795972,0.007164108710457847,23.163328557519005,24.442547082227385,25.721765589611394,0.2932881433210207,3617.80781165875,24.300273585780275
025 xanthan,125.0,90.0,placement_6,996.0,535381.0,0.008423396302898083,0.009191424556567731,0.009959452821903495,55.65845332946798,58.9034738388314,62.14849421618905,0.40858576508843086,6303.812226039292,57.01269000438487
025 xanthan,150.0,45.0,placement_1,954.0,811382.0,0.005377015759866117,0.005788918559341533,0.006200821367302519,53.704597597428496,56.88618486962797,60.067772169917596,0.33583976015331335,9927.65686747945,54.42332277351622
025 xanthan,150.0,45.0,placement_2,998.0,329181.0,0.0038955469185447543,0.0042276046095472905,0.004559662298583149,17.966451584601927,18.94830490898347,19.9301582402178,0.2796552632869922,4370.1590983248125,18.777851565406166
025 xanthan,150.0,45.0,placement_3,1000.0,396581.0,0.004349794457778342,0.004747038915999361,0.005144283366857904,21.384721006083687,22.60618570495469,23.827650378981705,0.2855950060475674,4545.5114276038985,22.408051238747333
025 xanthan,150.0,45.0,placement_4,1000.0,540166.0,0.008055975532981161,0.00884652073685367,0.009637065953008603,44.23346870356707,46.863424932910625,49.49338133699956,0.3482166230672647,5102.633358361692,46.31858582302839
025 xanthan,150.0,45.0,placement_5,999.0,336562.0,0.004744541646120247,0.0050953273744411,0.005446113089838527,21.115484110955947,22.2217884519848,23.328092798043308,0.29994701841392846,4269.296026643413,21.997957653716856
025 xanthan,150.0,45.0,placement_6,999.0,578250.0,0.008536419454023803,0.0093378553818852,0.010139291328957092,56.48832266447673,59.791501419182396,63.094680357191116,0.40244906880689635,6277.070104469515,57.74315356932851
025 xanthan,150.0,55.0,placement_1,654.0,554966.0,0.0056474347069655475,0.006092109325556243,0.00653678392365916,55.07744142692133,58.36257626119982,61.647711153527005,0.3385649269794668,9664.114513916766,55.8690354290318
025 xanthan,150.0,55.0,placement_2,997.0,323623.0,0.004246997065272581,0.004632340666898174,0.005017684276354624,18.321392615266912,19.33853414551335,20.355675666660243,0.2817536354450247,4023.217496852843,19.220398996917062
025 xanthan,150.0,55.0,placement_3,999.0,388366.0,0.004944860220063777,0.0053714989040814535,0.005798137624398237,21.853708948309542,23.101152592267677,24.348596271992264,0.2873456990541494,4151.634164772034,22.946893534736258
025 xanthan,150.0,55.0,placement_4,997.0,549382.0,0.009067032215855975,0.009943192417554631,0.01081935258558498,45.731905882162685,48.45670633340497,51.18150674096946,0.34860271248377545,4703.898468267158,47.8893947114452
025 xanthan,150.0,55.0,placement_5,1000.0,312698.0,0.005008780241859605,0.005413116703642786,0.0058174531320593,20.56879741283535,21.67420909089598,22.779620762396686,0.30248374004284045,3924.9804739912292,21.521707726239494
025 xanthan,150.0,55.0,placement_6,999.0,570393.0,0.008418937598996857,0.009181038628237811,0.009943139638896975,57.174628809020106,60.48902642713584,63.803424284439714,0.4072093522438417,6494.920187857067,58.37808060580808
025 xanthan,150.0,70.0,placement_1,995.0,849656.0,0.0062834740050894105,0.006775992977463107,0.007268511934687172,57.49643374653684,60.961094673502096,64.42575587877168,0.3409613548494494,9027.496663364569,58.40205872578647
025 xanthan,150.0,70.0,placement_2,1000.0,338180.0,0.0048759019878444184,0.005284761495529704,0.005693621004392636,19.830826158727888,20.925961350294813,22.021096522181946,0.280233297942548,3837.115656833492,20.833050239600148
025 xanthan,150.0,70.0,placement_3,999.0,382188.0,0.005275720327754675,0.005688817007512529,0.006101913722080675,21.9766601303064,23.196240800530294,24.41582143247291,0.28666329304172633,4028.519507291005,22.986074442981355
025 xanthan,150.0,70.0,placement_4,995.0,567748.0,0.008766417921682427,0.009644374771318878,0.010522331640313189,46.5448978722659,49.37412562210058,52.20335353156748,0.347629714607324,4953.00758649397,48.68188278795587
025 xanthan,150.0,70.0,placement_5,1000.0,323526.0,0.00565873668017798,0.006055584894038518,0.006452433090639984,21.148274052465506,22.263029868897803,23.377785692378538,0.29661000662323334,3648.6843727702553,22.11375693392877
025 xanthan,150.0,70.0,placement_6,994.0,565578.0,0.008531054644949973,0.0093346859349406,0.01013831720920469,56.28633590954765,59.58655368519713,62.88677141703698,0.40346794630726196,6258.89026733522,57.6704385525865
025 xanthan,150.0,80.0,placement_1,999.0,842259.0,0.007007332723754207,0.0075696734731016645,0.008132014227199353,59.254418103820164,62.88605914975768,66.51770017557656,0.34406495808506987,8276.228881455283,60.397689461237945
025 xanthan,150.0,80.0,placement_2,999.0,373090.0,0.005005302425124078,0.005401134584668612,0.005796966718436152,20.74581279117743,21.90070205474693,23.055591347935522,0.2732525170576218,3929.699491420922,21.770047072126182
025 xanthan,150.0,80.0,placement_3,1000.0,411253.0,0.005638991570857588,0.006148038192189502,0.00665708483286972,23.328950287670175,24.684309164194513,26.039668001777986,0.28079473605940547,3863.55396851755,24.59064272478147
025 xanthan,150.0,80.0,placement_4,997.0,582936.0,0.008836961227785238,0.00970962493208958,0.010582288622394622,47.062654586650176,49.91328833716776,52.76392208348555,0.3461621101037192,4996.509882352955,49.11921732288891
025 xanthan,150.0,80.0,placement_5,999.0,354505.0,0.005723466994832092,0.006215807534231807,0.006708148064393018,22.910719917360282,24.195285180643662,25.479850469354748,0.29073844267635995,3741.6175096601496,24.161847600511503
025 xanthan,150.0,80.0,placement_6,997.0,563716.0,0.008049009536273856,0.008767445108840304,0.009485880693096166,55.42368662087091,58.63286091943261,61.84203533278854,0.4023489801173215,6581.237954489138,56.70656725739171
025 xanthan,150.0,90.0,placement_1,1000.0,814367.0,0.007669491926438214,0.008292993905742193,0.008916495901236639,60.300441067973296,64.0531665443355,67.80589196263534,0.34818907348497524,7644.330625791535,61.75631176293762
025 xanthan,150.0,90.0,placement_2,999.0,416327.0,0.004860430401180263,0.005282512833053344,0.00570459530322517,22.012332020227888,23.274006254360987,24.535680447139125,0.2677772805941516,4286.538630171138,23.117685417141516
025 xanthan,150.0,90.0,placement_3,999.0,456863.0,0.005587738923476146,0.006107683444836262,0.006627627976570046,24.73844293600945,26.215602343974115,27.692761811456393,0.2736795298719604,4110.792156673917,26.122005848798008
025 xanthan,150.0,90.0,placement_4,992.0,599970.0,0.008308442019494395,0.009140922925003746,0.009973403819362734,47.20206327469077,50.0842474041681,52.966431525484914,0.34300914766217333,5314.814610048014,49.18441357270272
025 xanthan,150.0,90.0,placement_5,999.0,397838.0,0.00592057987907274,0.006392311557256725,0.006864043176560538,24.4401879038922,25.813094481088537,27.1860010904188,0.2834559956573909,3935.3458413957082,25.695023878853995
025 xanthan,150.0,90.0,placement_6,994.0,550367.0,0.008069934588823657,0.008796016142948504,0.009522097707253475,55.065878637452506,58.23823264792693,61.41058673254073,0.4050298827844916,6505.562475146311,56.338307962215204
