position,rpm,lmin,xanthan,rep,fluid,n_bursts,metric,dt_ms,tau_s,N,rho1,tau_int,N_eff,N_eff_ar1
2,150,45,000,rep_2,water,10,epsilon_obs_mid,7.6923,0.022128294287907004,491.0,0.3840899295193807,2.8766811341090444,170.68280324091978,218.49147093425879
2,150,45,000,rep_2,water,10,a_obs_m2_m3_mid,7.6923,0.08819757519893105,491.0,0.4850659833732044,11.465696241557277,42.82339158963382,170.2500797907096
2,150,45,0125,rep_1,xanthan,1,epsilon_obs_mid,100.0,0.1,500.0,0.015497676680324144,1.0,500.0,484.7388359065614
2,150,45,0125,rep_1,xanthan,1,a_obs_m2_m3_mid,100.0,0.1,500.0,0.03572964949973567,1.0,500.0,465.5029191092547
2,150,45,0125,rep_2,xanthan,1,epsilon_obs_mid,100.0,0.1,500.0,-0.002485117648590252,1.0,500.0,502.491308844167
2,150,45,0125,rep_2,xanthan,1,a_obs_m2_m3_mid,100.0,0.1,500.0,0.006901213649754254,1.0,500.0,493.1460866704698
2,150,45,025,rep_1,xanthan,1,epsilon_obs_mid,100.0,0.1,499.0,0.025457620971617384,1.0,499.0,474.224031485961
2,150,45,025,rep_1,xanthan,1,a_obs_m2_m3_mid,100.0,0.11416243602467165,499.0,0.07401364916469322,1.1416243602467164,437.09648933223633,430.22468981300904
2,150,45,025,rep_2,xanthan,1,epsilon_obs_mid,100.0,0.14964854760699547,499.0,0.05798147941326784,1.4964854760699546,333.4479405108999,444.30573778424537
2,150,45,025,rep_2,xanthan,1,a_obs_m2_m3_mid,100.0,0.18435054862160352,499.0,0.11448096419552692,1.8435054862160352,270.6799647362284,396.4841150834666
2,150,55,000,rep_1,water,10,epsilon_obs_mid,7.6923,0.021490263049583066,491.0,0.2814197877184955,2.7937369901827886,175.75025914228056,275.33747146077894
2,150,55,000,rep_1,water,10,a_obs_m2_m3_mid,7.6923,0.027125357993705582,491.0,0.30442157466729036,3.5263000654817906,139.23942684466806,261.8241015566397
2,150,55,000,rep_2,water,10,epsilon_obs_mid,7.6923,0.04763472618464554,491.0,0.4374923749134837,6.192520596524516,79.2891993408255,192.1340584043809
2,150,55,000,rep_2,water,10,a_obs_m2_m3_mid,7.6923,0.056619201325323165,491.0,0.4857384766692595,7.360503532795544,66.70739275000614,169.95077661410204
2,150,55,0125,rep_1,xanthan,1,epsilon_obs_mid,100.0,0.1,492.0,-0.014787086363899358,1.0,492.0,506.76888171144225
2,150,55,0125,rep_1,xanthan,1,a_obs_m2_m3_mid,100.0,0.1,492.0,0.05467300245836232,1.0,492.0,440.99060249610164
2,150,55,0125,rep_2,xanthan,1,epsilon_obs_mid,100.0,0.1,500.0,0.027555650024349683,1.0,500.0,473.18330153340435
2,150,55,0125,rep_2,xanthan,1,a_obs_m2_m3_mid,100.0,0.10948274799109395,500.0,0.06854520754733774,1.0948274799109394,456.6929577257901,435.85184130424244
2,150,55,025,rep_1,xanthan,1,epsilon_obs_mid,100.0,0.1042607751769386,498.0,0.006545878095464998,1.0426077517693861,477.6484724527085,491.52270500037275
2,150,55,025,rep_1,xanthan,1,a_obs_m2_m3_mid,100.0,0.15161757998779152,498.0,0.08072431914709952,1.5161757998779153,328.45795325324394,423.604133777647
2,150,55,025,rep_2,xanthan,1,epsilon_obs_mid,100.0,0.13708192534907515,499.0,-0.03141028190286218,1.3708192534907515,364.01589686555025,531.3640244712082
2,150,55,025,rep_2,xanthan,1,a_obs_m2_m3_mid,100.0,0.11718419645087512,499.0,0.05573330923861566,1.1718419645087512,425.8253374713255,446.3144949265148
2,150,70,000,rep_1,water,10,epsilon_obs_mid,7.6923,0.02330093930706009,490.0,0.37561642960506375,3.02912513904295,161.76287789642626,222.4078914071677
2,150,70,000,rep_1,water,10,a_obs_m2_m3_mid,7.6923,0.06098358268942782,490.0,0.3677409195994192,7.927873677499294,61.8072411257897,226.50996614696598
2,150,70,000,rep_2,water,10,epsilon_obs_mid,7.6923,0.047706716203170456,489.0,0.2952354260853272,6.201879308291468,78.84706807277628,266.0750854274207
2,150,70,000,rep_2,water,10,a_obs_m2_m3_mid,7.6923,0.05240281736916559,489.0,0.34141193312260304,6.812373070364597,71.78115393111153,240.0825255470664
2,150,70,0125,rep_1,xanthan,1,epsilon_obs_mid,100.0,0.11644304995117073,494.0,-0.026291010260755494,1.1644304995117074,424.24172177485394,520.6768802705443
2,150,70,0125,rep_1,xanthan,1,a_obs_m2_m3_mid,100.0,0.11834532785981627,494.0,-0.032964181402012974,1.1834532785981628,417.42247787353153,527.6788054783813
2,150,70,0125,rep_2,xanthan,1,epsilon_obs_mid,100.0,0.1,496.0,-0.051153632621669255,1.0,496.0,549.4801052154555
2,150,70,0125,rep_2,xanthan,1,a_obs_m2_m3_mid,100.0,0.1,496.0,-0.04948077655893558,1.0,496.0,547.6401237723179
2,150,70,025,rep_1,xanthan,1,epsilon_obs_mid,100.0,0.1,500.0,-0.016751673703835446,1.0,500.0,517.0370731948641
2,150,70,025,rep_1,xanthan,1,a_obs_m2_m3_mid,100.0,0.1415995938354142,500.0,0.060226997486181294,1.4159959383541418,353.1083574866509,443.1942427150217
2,150,70,025,rep_2,xanthan,1,epsilon_obs_mid,100.0,0.1258117208124807,500.0,0.014055246255439992,1.258117208124807,397.4192521738398,486.1395655637686
2,150,70,025,rep_2,xanthan,1,a_obs_m2_m3_mid,100.0,0.16295681108878562,500.0,0.024198761579830953,1.6295681108878561,306.8297646838335,476.37298297207053
2,150,80,000,rep_1,water,10,epsilon_obs_mid,7.6923,0.021531715451077953,489.0,0.37399775201831836,2.7991258077659418,174.69739968218298,222.79155756505276
2,150,80,000,rep_1,water,10,a_obs_m2_m3_mid,7.6923,0.048879066506724224,489.0,0.4182761221239528,6.354285000159149,76.95594390049432,200.56953074510403
2,150,80,000,rep_2,water,10,epsilon_obs_mid,7.6923,0.041247608749969515,489.0,0.20932009348836683,5.362194499690537,91.19400648898902,319.71888697300307
2,150,80,000,rep_2,water,10,a_obs_m2_m3_mid,7.6923,0.0724722100469738,489.0,0.3687320952087629,9.421396727503321,51.903132215257585,225.52989480080296
2,150,80,0125,rep_1,xanthan,1,epsilon_obs_mid,100.0,0.1,497.0,0.0941600166460551,1.0,497.0,411.4594436624754
2,150,80,0125,rep_1,xanthan,1,a_obs_m2_m3_mid,100.0,0.11505239730255983,497.0,0.039412455306295655,1.1505239730255983,431.97709187494013,459.3094947780731
2,150,80,0125,rep_2,xanthan,1,epsilon_obs_mid,100.0,0.10528918721197242,491.0,-0.007040418458815936,1.0528918721197242,466.33468545207694,497.9627113279137
2,150,80,0125,rep_2,xanthan,1,a_obs_m2_m3_mid,100.0,0.1,491.0,0.039217978746812265,1.0,491.0,453.94131171998083
2,150,80,025,rep_1,xanthan,1,epsilon_obs_mid,100.0,0.1403048545566279,499.0,0.17006081665528455,1.403048545566279,355.6541230001422,353.9471167600205
2,150,80,025,rep_1,xanthan,1,a_obs_m2_m3_mid,100.0,0.15898625255492863,499.0,0.18704373856273893,1.5898625255492862,313.8636152378012,341.7440834559043
2,150,80,025,rep_2,xanthan,1,epsilon_obs_mid,100.0,0.10644302380680368,500.0,0.011113188617626108,1.0644302380680368,469.7348704669556,489.0089569172569
2,150,80,025,rep_2,xanthan,1,a_obs_m2_m3_mid,100.0,0.1639058337175034,500.0,0.09564804588146752,1.6390583371750338,305.05320564841213,412.7018514375965
2,150,90,000,rep_1,water,10,epsilon_obs_mid,7.6923,0.01779865391970574,488.0,0.3566635657049522,2.313827323389069,210.90597170631779,231.41196378547173
2,150,90,000,rep_1,water,10,a_obs_m2_m3_mid,7.6923,0.021717436665486874,488.0,0.3057409294707719,2.823269589782883,172.84923896960493,259.4683361542333
2,150,90,000,rep_2,water,10,epsilon_obs_mid,7.6923,0.011310484682322663,486.0,0.26541844784985125,1.4703644790664252,330.5302915836043,282.1253593636032
2,150,90,000,rep_2,water,10,a_obs_m2_m3_mid,7.6923,0.018653891902293825,486.0,0.25461483231778803,2.4250083723065696,200.41167921318825,288.7397647167278
2,150,90,0125,rep_1,xanthan,1,epsilon_obs_mid,100.0,0.1,492.0,-0.05600971693202505,1.0,492.0,550.3836109859025
2,150,90,0125,rep_1,xanthan,1,a_obs_m2_m3_mid,100.0,0.10734598268151892,492.0,-0.04312023157716918,1.0734598268151891,458.3310783596791,536.3423607355288
2,150,90,0125,rep_2,xanthan,1,epsilon_obs_mid,100.0,0.1,487.0,0.021825459525707958,1.0,487.0,466.1960580157137
2,150,90,0125,rep_2,xanthan,1,a_obs_m2_m3_mid,100.0,0.12561203910774751,487.0,0.12556747070945182,1.2561203910774752,387.70169122265503,378.34128370472723
2,150,90,025,rep_1,xanthan,1,epsilon_obs_mid,100.0,0.10703588436764451,500.0,0.001820060275798709,1.070358843676445,467.1330581831893,498.1832463253953
2,150,90,025,rep_1,xanthan,1,a_obs_m2_m3_mid,100.0,0.15451988457433746,500.0,0.05266743295840595,1.5451988457433745,323.58294945493355,449.9676428571653
2,150,90,025,rep_2,xanthan,1,epsilon_obs_mid,100.0,0.1,499.0,-0.020788761473707104,1.0,499.0,520.1876489305658
2,150,90,025,rep_2,xanthan,1,a_obs_m2_m3_mid,100.0,0.11399129260398047,499.0,-0.04018862722443807,1.1399129260398047,437.7527340913541,540.7876377667885
2,75,45,000,rep_1,water,10,epsilon_obs_mid,7.6923,0.05279068120981563,488.0,0.4767506286096716,6.862795420071452,71.10805001891185,172.91050248536723
2,75,45,000,rep_1,water,10,a_obs_m2_m3_mid,7.6923,0.07313621628220918,488.0,0.4926014045752456,9.507717624404817,51.326724170623315,165.89192118423838
2,75,45,000,rep_2,water,10,epsilon_obs_mid,7.6923,0.030320730624109248,489.0,0.5311893684685447,3.941698922833125,124.0581814017717,149.71916834047107
2,75,45,000,rep_2,water,10,a_obs_m2_m3_mid,7.6923,0.03212103106253953,489.0,0.5632501086363061,4.175738213868352,117.10504225958084,136.61965906604266
2,75,45,0125,rep_1,xanthan,1,epsilon_obs_mid,100.0,0.1184655308375385,498.0,0.12011852169448048,1.184655308375385,420.3754429488424,391.1916174132021
2,75,45,0125,rep_1,xanthan,1,a_obs_m2_m3_mid,100.0,0.1332041695895893,498.0,0.11597741249444567,1.332041695895893,373.86217078216873,394.49118203363025
2,75,45,0125,rep_2,xanthan,1,epsilon_obs_mid,100.0,0.1,497.0,-0.013252813253022223,1.0,497.0,510.35022440442185
2,75,45,0125,rep_2,xanthan,1,a_obs_m2_m3_mid,100.0,0.11603739353622498,497.0,0.007453531195691959,1.1603739353622498,428.31020661011723,489.6460032357773
2,75,45,025,rep_1,xanthan,1,epsilon_obs_mid,100.0,0.1,497.0,-0.02963902802527115,1.0,497.0,527.3610663536526
2,75,45,025,rep_1,xanthan,1,a_obs_m2_m3_mid,100.0,0.1,497.0,-0.022438604548155026,1.0,497.0,519.8159305641942
2,75,45,025,rep_2,xanthan,1,epsilon_obs_mid,100.0,0.1,499.0,-0.018770204841642987,1.0,499.0,518.0910065352596
2,75,45,025,rep_2,xanthan,1,a_obs_m2_m3_mid,100.0,0.1,499.0,0.006614024460671368,1.0,499.0,492.4425745605058
2,75,55,000,rep_1,water,10,epsilon_obs_mid,7.6923,0.04165434851488896,491.0,0.5569364856904132,5.415070722006287,90.67286933199725,139.7257932648027
2,75,55,000,rep_1,water,10,a_obs_m2_m3_mid,7.6923,0.06557508085411728,491.0,0.6100839059999006,8.524769035804283,57.59686836532291,118.90610262025726
2,75,55,000,rep_2,water,10,epsilon_obs_mid,7.6923,0.08212272979756403,491.0,0.550388935105934,10.675965549648874,45.991156276834246,142.38945329411973
2,75,55,000,rep_2,water,10,a_obs_m2_m3_mid,7.6923,0.08994432636848003,491.0,0.570148001412398,11.692774120676525,41.99174592210386,134.41874977177937
2,75,55,0125,rep_1,xanthan,1,epsilon_obs_mid,100.0,0.21854324021397384,494.0,-0.03498654668192101,2.1854324021397384,226.04222373399824,529.8199235491326
2,75,55,0125,rep_1,xanthan,1,a_obs_m2_m3_mid,100.0,0.22335940304087365,494.0,-0.019078975141228898,2.2335940304087365,221.16821287778984,513.2166616494412
2,75,55,0125,rep_2,xanthan,1,epsilon_obs_mid,100.0,0.1421839900354162,494.0,0.03992015018221199,1.421839900354162,347.4371480762011,456.07294533804867
2,75,55,0125,rep_2,xanthan,1,a_obs_m2_m3_mid,100.0,0.1716430561859531,494.0,0.0720996406517038,1.716430561859531,287.80657428099784,427.55613390507096
2,75,55,025,rep_1,xanthan,1,epsilon_obs_mid,100.0,0.10075030773388285,500.0,0.03538242928909449,1.0075030773388285,496.2763997909333,465.826704908071
2,75,55,025,rep_1,xanthan,1,a_obs_m2_m3_mid,100.0,0.15357982117542535,500.0,0.09849280854271993,1.5357982117542532,325.56360345600285,410.33823091351667
2,75,55,025,rep_2,xanthan,1,epsilon_obs_mid,100.0,0.11530750080774407,499.0,-0.016596246478210674,1.1530750080774408,432.7558888228779,515.8425775536632
2,75,55,025,rep_2,xanthan,1,a_obs_m2_m3_mid,100.0,0.11943863103773357,499.0,0.03380247513456954,1.1943863103773358,417.7877757510078,466.3681665543418
2,75,70,000,rep_1,water,10,epsilon_obs_mid,7.6923,0.049929300081235306,491.0,0.6464928073035193,6.49081550137609,75.64534839973578,105.41924680389765
2,75,70,000,rep_1,water,10,a_obs_m2_m3_mid,7.6923,0.11597807256150118,491.0,0.707793641341075,15.077164510159662,32.5658050404068,84.01092417047951
2,75,70,000,rep_2,water,10,epsilon_obs_mid,7.6923,0.06980498130101755,489.0,0.730694276997808,9.074656643788925,53.88633633148997,76.09113885585391
2,75,70,000,rep_2,water,10,a_obs_m2_m3_mid,7.6923,0.10900205662294811,489.0,0.731180743664665,14.170281531264784,34.50884154426209,75.93234665359793
2,75,70,0125,rep_1,xanthan,1,epsilon_obs_mid,100.0,0.10470576782180868,494.0,-0.016034029970141212,1.0470576782180867,471.7982688792308,510.0997657368362
2,75,70,0125,rep_1,xanthan,1,a_obs_m2_m3_mid,100.0,0.1,494.0,0.025577485980119812,1.0,494.0,469.3596812587906
2,75,70,0125,rep_2,xanthan,1,epsilon_obs_mid,100.0,0.1,484.0,-0.02037037504187332,1.0,484.0,504.1285491354717
2,75,70,0125,rep_2,xanthan,1,a_obs_m2_m3_mid,100.0,0.1,484.0,0.026598710774750817,1.0,484.0,458.9195554604509
2,75,70,025,rep_1,xanthan,1,epsilon_obs_mid,100.0,0.1,498.0,-0.017020737656909674,1.0,498.0,515.2461977131364
2,75,70,025,rep_1,xanthan,1,a_obs_m2_m3_mid,100.0,0.1,498.0,0.011245443942049101,1.0,498.0,486.9240913436217
2,75,70,025,rep_2,xanthan,1,epsilon_obs_mid,100.0,0.1,499.0,-0.0137840358820866,1.0,499.0,512.9487377114469
2,75,70,025,rep_2,xanthan,1,a_obs_m2_m3_mid,100.0,0.1,499.0,0.03312522133897082,1.0,499.0,467.001002963177
2,75,80,000,rep_1,water,10,epsilon_obs_mid,7.6923,0.08107583743070142,491.0,0.6565903400454571,10.539869405860589,46.58501743171356,101.7838502143226
2,75,80,000,rep_1,water,10,a_obs_m2_m3_mid,7.6923,0.11266830842969036,491.0,0.7179628381646382,14.646894742754489,33.52246388217458,80.60724212702185
2,75,80,000,rep_2,water,10,epsilon_obs_mid,7.6923,0.035555983842979685,487.0,0.5962605685424291,4.622282521869881,105.35920244939742,123.17606974366025
2,75,80,000,rep_2,water,10,a_obs_m2_m3_mid,7.6923,0.08986924070705327,487.0,0.6355709985486538,11.683012974929898,41.684452550470795,108.51068150773773
2,75,80,0125,rep_1,xanthan,1,epsilon_obs_mid,100.0,0.1,494.0,-0.01775724911840021,1.0,494.0,511.8613302192689
2,75,80,0125,rep_1,xanthan,1,a_obs_m2_m3_mid,100.0,0.13965353545697498,494.0,-0.001489871393844614,1.3965353545697499,353.73254130912676,495.4741892895702
2,75,80,0125,rep_2,xanthan,1,epsilon_obs_mid,100.0,0.12874925669479112,492.0,-0.018951931046872334,1.2874925669479111,382.1381285068849,511.00895658458654
2,75,80,0125,rep_2,xanthan,1,a_obs_m2_m3_mid,100.0,0.1215902350262622,492.0,0.05108398775462525,1.215902350262622,404.63775721276727,444.17637740069364
2,75,80,025,rep_1,xanthan,1,epsilon_obs_mid,100.0,0.12431756672686683,500.0,-0.018219095350333524,1.2431756672686682,402.1957742291804,518.5571905748511
2,75,80,025,rep_1,xanthan,1,a_obs_m2_m3_mid,100.0,0.18560448623587306,500.0,0.035640804771238814,1.8560448623587305,269.39004015483846,465.58574690467947
2,75,80,025,rep_2,xanthan,1,epsilon_obs_mid,100.0,0.10140218019309999,500.0,-0.01852717283143599,1.0140218019309999,493.0860451401054,518.8769085792062
2,75,80,025,rep_2,xanthan,1,a_obs_m2_m3_mid,100.0,0.11707974620338044,500.0,0.021586414934523228,1.1707974620338044,427.05934733702344,478.86971222507225
2,75,90,000,rep_1,water,10,epsilon_obs_mid,7.6923,0.03462011260755659,491.0,0.7689873575299092,4.500619139601496,109.09610095189598,64.11985194241095
2,75,90,000,rep_1,water,10,a_obs_m2_m3_mid,7.6923,0.06810639460339872,491.0,0.7897813943738714,8.853840152281986,55.45616269946434,57.67035889795815
2,75,90,000,rep_2,water,10,epsilon_obs_mid,7.6923,0.09453780739839321,491.0,0.5772868543468528,12.28992725171837,39.95141630568633,131.58808364103288
2,75,90,000,rep_2,water,10,a_obs_m2_m3_mid,7.6923,0.18546964922616743,491.0,0.69877139645024,24.111078510480276,20.36408283381346,87.06483088424459
2,75,90,0125,rep_1,xanthan,1,epsilon_obs_mid,100.0,0.1,495.0,-0.031227977480304182,1.0,495.0,526.9122528178425
2,75,90,0125,rep_1,xanthan,1,a_obs_m2_m3_mid,100.0,0.11447077356077738,495.0,0.01666414804464595,1.1447077356077737,432.42478809421476,478.77290416316026
2,75,90,0125,rep_2,xanthan,1,epsilon_obs_mid,100.0,0.11872302994341394,495.0,-0.014680072755738774,1.1872302994341393,416.93679839196164,509.749800167777
2,75,90,0125,rep_2,xanthan,1,a_obs_m2_m3_mid,100.0,0.1431151420386558,495.0,0.0409111784791325,1.4311514203865578,345.8753510975793,456.0897956216414
2,75,90,025,rep_1,xanthan,1,epsilon_obs_mid,100.0,0.1,499.0,-0.04540812945975082,1.0,499.0,546.4729720620646
2,75,90,025,rep_1,xanthan,1,a_obs_m2_m3_mid,100.0,0.10283527447438112,499.0,-0.0009634532685494111,1.0283527447438112,485.24205585148076,499.9624536411187
2,75,90,025,rep_2,xanthan,1,epsilon_obs_mid,100.0,0.1,499.0,-0.0062093353569825345,1.0,499.0,505.2356358403654
2,75,90,025,rep_2,xanthan,1,a_obs_m2_m3_mid,100.0,0.11932536810912202,499.0,0.08086439442981885,1.1932536810912202,418.18433741907154,424.33506880524845
3,100,45,000,rep_1,water,10,epsilon_obs_mid,7.6923,0.06603891709285191,491.0,0.5948270727499095,8.585067807138554,57.19232637763554,124.7407387791384
3,100,45,000,rep_1,water,10,a_obs_m2_m3_mid,7.6923,0.12362110525525936,491.0,0.6715924413216443,16.07075975394347,30.552382557988125,96.46377150615844
3,100,45,000,rep_2,water,10,epsilon_obs_mid,7.6923,0.0463125906363654,491.0,0.4339208628989992,6.020642803370305,81.5527537566491,193.8355619951454
3,100,45,000,rep_2,water,10,a_obs_m2_m3_mid,7.6923,0.03855123717770238,491.0,0.4410784756585324,5.011665844767155,97.97141613355353,190.43409022277817
3,100,45,0125,rep_1,xanthan,1,epsilon_obs_mid,100.0,0.1,497.0,0.00935747494888568,1.0,497.0,487.78489996850385
3,100,45,0125,rep_1,xanthan,1,a_obs_m2_m3_mid,100.0,0.1,497.0,0.08524301353850289,1.0,497.0,418.92388764522025
3,100,45,0125,rep_2,xanthan,1,epsilon_obs_mid,100.0,0.1,496.0,-0.014017349293857504,1.0,496.0,510.10289571479575
3,100,45,0125,rep_2,xanthan,1,a_obs_m2_m3_mid,100.0,0.13135814650445315,496.0,0.03645871938064267,1.3135814650445314,377.59363480603406,461.1051711473758
3,100,45,025,rep_1,xanthan,1,epsilon_obs_mid,100.0,0.15792646891528572,500.0,0.16153446149292244,1.5792646891528572,316.60303901824585,360.93011714409073
3,100,45,025,rep_1,xanthan,1,a_obs_m2_m3_mid,100.0,0.16536021396348458,500.0,0.1601706576724798,1.6536021396348457,302.3701941450147,361.94215772202676
3,100,45,025,rep_2,xanthan,1,epsilon_obs_mid,100.0,0.1126540380952364,500.0,-0.01857152611247301,1.126540380952364,443.836730981011,518.9229542514795
3,100,45,025,rep_2,xanthan,1,a_obs_m2_m3_mid,100.0,0.19613352334196743,500.0,0.07228495230217266,1.9613352334196743,254.9283730187358,432.5879262345532
3,100,55,000,rep_1,water,10,epsilon_obs_mid,7.6923,0.03679664128811231,491.0,0.4450616797218119,4.7835681510227515,102.64304479387874,188.5557682970628
3,100,55,000,rep_1,water,10,a_obs_m2_m3_mid,7.6923,0.040772363842466366,491.0,0.4054293932473523,5.300412599933227,92.63429794242536,207.71884330739215
3,100,55,000,rep_2,water,10,epsilon_obs_mid,7.6923,0.02198729525805709,491.0,0.5068487234832534,2.8583512418986636,171.77734940435542,160.6911649432164
3,100,55,000,rep_2,water,10,a_obs_m2_m3_mid,7.6923,0.024497535204766527,491.0,0.45821091137801956,3.18468276130241,154.1754820813613,182.42796048069832
3,100,55,0125,rep_1,xanthan,1,epsilon_obs_mid,100.0,0.16512763036903302,490.0,0.1883451529318542,1.6512763036903304,296.7401632936479,334.67622944577136
3,100,55,0125,rep_1,xanthan,1,a_obs_m2_m3_mid,100.0,0.2587127709815441,490.0,0.2550629264890395,2.5871277098154413,189.39923148786315,290.8373423486335
3,100,55,0125,rep_2,xanthan,1,epsilon_obs_mid,100.0,0.1,492.0,-0.007324387722883131,1.0,492.0,499.2603753231978
3,100,55,0125,rep_2,xanthan,1,a_obs_m2_m3_mid,100.0,0.18192984271261642,492.0,0.11381525945825374,1.819298427126164,270.4339170881287,391.44991832721496
3,100,55,025,rep_1,xanthan,1,epsilon_obs_mid,100.0,0.11526618127856794,500.0,0.12547564075392778,1.1526618127856794,433.7785762084301,388.51323279651365
3,100,55,025,rep_1,xanthan,1,a_obs_m2_m3_mid,100.0,0.14833257911525025,500.0,0.08646184886883487,1.4833257911525024,337.08036560971146,420.4188817501008
3,100,55,025,rep_2,xanthan,1,epsilon_obs_mid,100.0,0.1,500.0,-0.016059202266274632,1.0,500.0,516.3213094764067
3,100,55,025,rep_2,xanthan,1,a_obs_m2_m3_mid,100.0,0.1,500.0,0.05667886594623824,1.0,500.0,446.3613139499262
3,100,70,000,rep_1,water,10,epsilon_obs_mid,7.6923,0.06722367543240333,490.0,0.3892867753839803,8.739086545298978,56.069933334575566,215.39791881999383
3,100,70,000,rep_1,water,10,a_obs_m2_m3_mid,7.6923,0.08836412820784942,490.0,0.49800955180905704,11.487348154368577,42.6556236840141,164.2014360432564
3,100,70,000,rep_2,water,10,epsilon_obs_mid,7.6923,0.07885042084270304,484.0,0.5475651613649726,10.250564960116353,47.216909690654376,141.4987021975937
3,100,70,000,rep_2,water,10,a_obs_m2_m3_mid,7.6923,0.0503901454663549,484.0,0.44561689629156637,6.550725461351599,73.88494646211859,185.61032517204626
3,100,70,0125,rep_1,xanthan,1,epsilon_obs_mid,100.0,0.14354890959240582,492.0,0.011935777041094619,1.4354890959240583,342.7403255078632,480.3937252986756
3,100,70,0125,rep_1,xanthan,1,a_obs_m2_m3_mid,100.0,0.14897870895980708,492.0,0.05773336845173123,1.4897870895980707,330.24853244817456,438.29115781828904
3,100,70,0125,rep_2,xanthan,1,epsilon_obs_mid,100.0,0.1,487.0,-0.02101989922939052,1.0,487.0,507.91297037938836
3,100,70,0125,rep_2,xanthan,1,a_obs_m2_m3_mid,100.0,0.1,487.0,-0.017455848950701135,1.0,487.0,504.3040538278364
3,100,70,025,rep_1,xanthan,1,epsilon_obs_mid,100.0,0.1,499.0,0.05906813779011971,1.0,499.0,443.3378575834166
3,100,70,025,rep_1,xanthan,1,a_obs_m2_m3_mid,100.0,0.10635625044144179,499.0,0.08889577059891182,1.063562504414418,469.17787899521915,417.5248198650661
3,100,70,025,rep_2,xanthan,1,epsilon_obs_mid,100.0,0.10538389075486307,500.0,0.001213559862913173,1.0538389075486307,474.45581712585124,498.78791107955095
3,100,70,025,rep_2,xanthan,1,a_obs_m2_m3_mid,100.0,0.17345855775852342,500.0,0.12035482715566376,1.7345855775852344,288.2532902735558,392.57436640745465
3,100,80,000,rep_1,water,10,epsilon_obs_mid,7.6923,0.0213140257544256,470.0,0.18642078473251864,2.770826118901447,169.62450180249547,322.2989988850585
3,100,80,000,rep_1,water,10,a_obs_m2_m3_mid,7.6923,0.03061917451593855,470.0,0.29402499369115787,3.980496667568679,118.07571749258113,256.4156446613022
3,100,80,000,rep_2,water,10,epsilon_obs_mid,7.6923,0.05130044956881744,488.0,0.4852258591433762,6.6690651130113805,73.17367453016908,169.1391105208207
3,100,80,000,rep_2,water,10,a_obs_m2_m3_mid,7.6923,0.03333805718517736,488.0,0.4335067005833417,4.333951768024824,112.5993149255566,192.84788135474568
3,100,80,0125,rep_1,xanthan,1,epsilon_obs_mid,100.0,0.10547461170866144,490.0,0.013193608185024906,1.0547461170866144,464.5667730481551,477.2386324618787
3,100,80,0125,rep_1,xanthan,1,a_obs_m2_m3_mid,100.0,0.10458210398750344,490.0,0.02073374148134324,1.0458210398750343,468.5314038609802,470.09366612861425
3,100,80,0125,rep_2,xanthan,1,epsilon_obs_mid,100.0,0.10126476408587885,492.0,0.1292390009436961,1.0126476408587886,485.8550794457519,379.38329368510915
3,100,80,0125,rep_2,xanthan,1,a_obs_m2_m3_mid,100.0,0.134313103366516,492.0,0.2042238611105021,1.34313103366516,366.3082660352368,325.1238187329907
3,100,80,025,rep_1,xanthan,1,epsilon_obs_mid,100.0,0.10199333796926237,499.0,-0.007102592809222404,1.0199333796926238,489.2476410080657,506.1390936991761
3,100,80,025,rep_1,xanthan,1,a_obs_m2_m3_mid,100.0,0.12695296813262996,499.0,0.05781562591206539,1.2695296813262995,393.058947214756,444.4536374328074
3,100,80,025,rep_2,xanthan,1,epsilon_obs_mid,100.0,0.1,499.0,-0.0011813768664576843,1.0,499.0,500.1804086201616
3,100,80,025,rep_2,xanthan,1,a_obs_m2_m3_mid,100.0,0.13587605103627884,499.0,0.10132336214678216,1.3587605103627884,367.24646925952186,407.1825384822705
3,100,90,000,rep_1,water,10,epsilon_obs_mid,7.6923,0.023873401216070757,473.0,0.29353800679677056,3.10354526163446,152.40634826472547,258.32756442356884
3,100,90,000,rep_1,water,10,a_obs_m2_m3_mid,7.6923,0.018255973997954,473.0,0.21428409838525173,2.3732789930130127,199.30231607515287,306.0598602567435
3,100,90,000,rep_2,water,10,epsilon_obs_mid,7.6923,0.030448974604242906,478.0,0.25344881838518424,3.9583706569222343,120.75675610723655,284.6956808907547
3,100,90,000,rep_2,water,10,a_obs_m2_m3_mid,7.6923,0.03906468664578279,478.0,0.2364954814317612,5.078414342366105,94.12386776170239,295.1528455672395
3,100,90,0125,rep_1,xanthan,1,epsilon_obs_mid,100.0,0.1,491.0,0.0015380723767682734,1.0,491.0,489.49193244306525
3,100,90,0125,rep_1,xanthan,1,a_obs_m2_m3_mid,100.0,0.11857748648065933,491.0,0.06970485626866338,1.1857748648065933,414.07523010709536,427.01022893866747
3,100,90,0125,rep_2,xanthan,1,epsilon_obs_mid,100.0,0.1,486.0,-0.0030047987358802707,1.0,486.0,488.92946682950173
3,100,90,0125,rep_2,xanthan,1,a_obs_m2_m3_mid,100.0,0.1,486.0,0.042945989727324434,1.0,486.0,445.9753942906736
3,100,90,025,rep_1,xanthan,1,epsilon_obs_mid,100.0,0.1421138690683394,499.0,-0.008231592871672562,1.421138690683394,351.12688386524894,507.2833145590069
